STATE,COUNTY,TRACT,BLOCK,GEOID,ORIGINAL_COUNT_OF_HUs,CURRENT_COUNT_OF_HUs,LOCAL_COUNT_OF_HUs,DIFFERENCE_IN_HUs,ORIGINAL_COUNT_OF_GQs,CURRENT_COUNT_OF_GQs,LOCAL_COUNT_OF_GQs,DIFFERENCE_IN_GQs
42,077,0063.02,1000,420770063021000,1,1,0,1,0,0,0,0
42,077,0063.02,1002,420770063021002,12,12,0,12,0,0,0,0
42,077,0063.02,1003,420770063021003,5,5,0,5,0,0,0,0
42,077,0063.02,1004,420770063021004,4,4,0,4,0,0,0,0
42,077,0063.02,1006,420770063021006,7,7,0,7,0,0,0,0
42,077,0063.02,1007,420770063021007,96,96,0,96,0,0,0,0
42,077,0063.02,1008,420770063021008,36,36,0,36,0,0,0,0
42,077,0063.02,1009,420770063021009,18,18,0,18,0,0,0,0
42,077,0063.02,1010,420770063021010,14,14,0,14,0,0,0,0
42,077,0063.02,1011,420770063021011,34,34,0,34,0,0,0,0
42,077,0063.02,1012,420770063021012,14,14,0,14,0,0,0,0
42,077,0063.02,1013,420770063021013,6,6,0,6,0,0,0,0
42,077,0063.02,1014,420770063021014,0,0,0,0,0,0,0,0
42,077,0063.02,1015,420770063021015,3,3,0,3,0,0,0,0
42,077,0063.02,1016,420770063021016,9,9,0,9,0,0,0,0
42,077,0063.02,1017,420770063021017,11,11,0,11,0,0,0,0
42,077,0063.02,1018,420770063021018,23,23,0,23,0,0,0,0
42,077,0063.02,1019,420770063021019,13,13,0,13,0,0,0,0
42,077,0063.02,1020,420770063021020,11,11,0,11,0,0,0,0
42,077,0063.02,1021,420770063021021,14,14,0,14,0,0,0,0
42,077,0063.02,1022,420770063021022,4,4,0,4,0,0,0,0
42,077,0063.02,1023,420770063021023,2,2,0,2,0,0,0,0
42,077,0063.02,1024,420770063021024,4,4,0,4,0,0,0,0
42,077,0063.02,1025,420770063021025,2,2,0,2,0,0,0,0
42,077,0063.02,1026,420770063021026,32,32,0,32,0,0,0,0
42,077,0063.02,1027,420770063021027,42,42,0,42,0,0,0,0
42,077,0063.02,1028,420770063021028,91,91,0,91,0,0,0,0
42,077,0063.02,1029,420770063021029,24,24,0,24,0,0,0,0
42,077,0063.02,1030,420770063021030,7,7,0,7,0,0,0,0
42,077,0063.02,1031,420770063021031,38,38,0,38,0,0,0,0
42,077,0063.02,1032,420770063021032,4,4,0,4,0,0,0,0
42,077,0063.02,1033,420770063021033,7,7,0,7,0,0,0,0
42,077,0063.02,1034,420770063021034,14,14,0,14,0,0,0,0
42,077,0063.02,1035,420770063021035,4,4,0,4,0,0,0,0
42,077,0063.02,1036,420770063021036,11,11,0,11,0,0,0,0
42,077,0063.02,1037,420770063021037,10,10,0,10,0,0,0,0
42,077,0063.02,1038,420770063021038,8,8,0,8,0,0,0,0
42,077,0063.02,1039,420770063021039,3,3,0,3,0,0,0,0
42,077,0063.02,1040,420770063021040,11,11,0,11,0,0,0,0
42,077,0063.02,1041,420770063021041,7,7,0,7,0,0,0,0
42,077,0063.02,1042,420770063021042,7,7,0,7,0,0,0,0
42,077,0063.02,1043,420770063021043,11,11,0,11,0,0,0,0
42,077,0063.02,1044,420770063021044,11,11,0,11,0,0,0,0
42,077,0063.02,1045,420770063021045,8,8,0,8,0,0,0,0
42,077,0063.02,1046,420770063021046,84,84,0,84,0,0,0,0
42,077,0063.02,1047,420770063021047,0,0,0,0,0,0,0,0
42,077,0063.02,1048,420770063021048,5,5,0,5,0,0,0,0
42,077,0063.02,1049,420770063021049,58,58,0,58,0,0,0,0
42,077,0063.02,1050,420770063021050,10,10,0,10,0,0,0,0
42,077,0063.02,1051,420770063021051,11,11,0,11,0,0,0,0
42,077,0063.02,1052,420770063021052,12,12,0,12,0,0,0,0
42,077,0063.02,1053,420770063021053,10,10,0,10,0,0,0,0
42,077,0063.02,1054,420770063021054,12,12,0,12,0,0,0,0
42,077,0063.02,1055,420770063021055,2,2,0,2,0,0,0,0
42,077,0063.02,1056,420770063021056,2,2,0,2,0,0,0,0
42,077,0063.02,1057,420770063021057,9,9,0,9,0,0,0,0
42,077,0063.02,1058,420770063021058,9,9,0,9,0,0,0,0
42,077,0063.02,1059,420770063021059,1,1,0,1,0,0,0,0
42,077,0063.02,1060,420770063021060,11,11,0,11,0,0,0,0
42,077,0063.02,1061,420770063021061,17,17,0,17,0,0,0,0
42,077,0063.02,1062,420770063021062,22,22,0,22,0,0,0,0
42,077,0063.02,1063,420770063021063,22,22,0,22,0,0,0,0
,,,,Unable to Geocode,0,0,0,0,0,0,0,0
,,,,TOTAL,990,990,0,990,0,0,0,0
