STATE,COUNTY,TRACT,BLOCK,GEOID,ORIGINAL_COUNT_OF_HUs,CURRENT_COUNT_OF_HUs,LOCAL_COUNT_OF_HUs,DIFFERENCE_IN_HUs,ORIGINAL_COUNT_OF_GQs,CURRENT_COUNT_OF_GQs,LOCAL_COUNT_OF_GQs,DIFFERENCE_IN_GQs
34,003,0171.00,1000,340030171001000,0,0,0,0,0,0,0,0
34,003,0171.00,1001,340030171001001,0,0,0,0,0,0,0,0
34,003,0171.00,1002,340030171001002,0,0,0,0,0,0,0,0
34,003,0171.00,1003,340030171001003,56,56,0,56,0,0,0,0
34,003,0171.00,1004,340030171001004,7,7,0,7,0,0,0,0
34,003,0171.00,1005,340030171001005,0,0,0,0,0,0,0,0
34,003,0171.00,1006,340030171001006,31,31,0,31,0,0,0,0
34,003,0171.00,1007,340030171001007,6,6,0,6,0,0,0,0
34,003,0171.00,1008,340030171001008,21,21,0,21,0,0,0,0
34,003,0171.00,1009,340030171001009,12,12,0,12,0,0,0,0
34,003,0171.00,1010,340030171001010,43,43,0,43,0,0,0,0
34,003,0171.00,1011,340030171001011,0,0,0,0,0,0,0,0
34,003,0171.00,1013,340030171001013,0,0,0,0,0,0,0,0
34,003,0171.00,1014,340030171001014,13,13,0,13,0,0,0,0
34,003,0171.00,1015,340030171001015,32,32,0,32,0,0,0,0
34,003,0171.00,1016,340030171001016,19,19,0,19,0,0,0,0
34,003,0171.00,1017,340030171001017,11,11,0,11,0,0,0,0
34,003,0171.00,1018,340030171001018,17,17,0,17,0,0,0,0
34,003,0171.00,1019,340030171001019,16,16,0,16,1,1,0,1
34,003,0171.00,1020,340030171001020,11,11,0,11,0,0,0,0
34,003,0171.00,1021,340030171001021,0,0,0,0,0,0,0,0
34,003,0171.00,2000,340030171002000,53,53,0,53,0,0,0,0
34,003,0171.00,2001,340030171002001,21,21,0,21,0,0,0,0
34,003,0171.00,2002,340030171002002,11,11,0,11,0,0,0,0
34,003,0171.00,2003,340030171002003,9,9,0,9,0,0,0,0
