STATE,COUNTY,TRACT,BLOCK,GEOID,ORIGINAL_COUNT_OF_HUs,CURRENT_COUNT_OF_HUs,LOCAL_COUNT_OF_HUs,DIFFERENCE_IN_HUs,ORIGINAL_COUNT_OF_GQs,CURRENT_COUNT_OF_GQs,LOCAL_COUNT_OF_GQs,DIFFERENCE_IN_GQs
42,129,8083.00,1000,421298083001000,27,27,0,27,0,0,0,0
42,129,8083.00,1001,421298083001001,3,3,0,3,0,0,0,0
42,129,8083.00,1002,421298083001002,2,2,0,2,0,0,0,0
42,129,8083.00,1003,421298083001003,25,25,0,25,0,0,0,0
42,129,8083.00,1004,421298083001004,3,3,0,3,0,0,0,0
42,129,8083.00,1005,421298083001005,30,30,0,30,0,0,0,0
42,129,8083.00,1006,421298083001006,0,0,0,0,0,0,0,0
42,129,8083.00,1007,421298083001007,3,3,0,3,0,0,0,0
42,129,8083.00,1008,421298083001008,19,19,0,19,0,0,0,0
42,129,8083.00,1009,421298083001009,0,0,0,0,0,0,0,0
42,129,8083.00,1010,421298083001010,12,12,0,12,0,0,0,0
42,129,8083.00,1011,421298083001011,5,5,0,5,0,0,0,0
42,129,8083.00,1012,421298083001012,0,0,0,0,0,0,0,0
42,129,8083.00,1013,421298083001013,1,1,0,1,0,0,0,0
42,129,8083.00,1014,421298083001014,0,0,0,0,0,0,0,0
42,129,8083.00,1015,421298083001015,10,10,0,10,0,0,0,0
42,129,8083.00,1016,421298083001016,3,3,0,3,0,0,0,0
42,129,8083.00,1017,421298083001017,5,5,0,5,0,0,0,0
42,129,8083.00,1018,421298083001018,2,2,0,2,0,0,0,0
42,129,8083.00,1019,421298083001019,2,2,0,2,0,0,0,0
42,129,8083.00,1020,421298083001020,0,0,0,0,0,0,0,0
42,129,8083.00,1022,421298083001022,6,6,0,6,0,0,0,0
42,129,8083.00,1023,421298083001023,26,26,0,26,0,0,0,0
42,129,8083.00,1024,421298083001024,3,3,0,3,0,0,0,0
42,129,8083.00,1026,421298083001026,0,0,0,0,0,0,0,0
42,129,8083.00,1027,421298083001027,0,0,0,0,0,0,0,0
42,129,8083.00,1028,421298083001028,3,3,0,3,0,0,0,0
42,129,8083.00,1029,421298083001029,12,12,0,12,0,0,0,0
42,129,8083.00,1030,421298083001030,25,25,0,25,0,0,0,0
42,129,8083.00,1031,421298083001031,0,0,0,0,0,0,0,0
42,129,8083.00,1032,421298083001032,5,5,0,5,0,0,0,0
42,129,8083.00,1033,421298083001033,3,3,0,3,0,0,0,0
42,129,8083.00,1034,421298083001034,0,0,0,0,0,0,0,0
42,129,8083.00,1035,421298083001035,3,3,0,3,0,0,0,0
42,129,8083.00,1036,421298083001036,18,18,0,18,0,0,0,0
42,129,8083.00,1037,421298083001037,13,13,0,13,0,0,0,0
42,129,8083.00,1038,421298083001038,3,3,0,3,0,0,0,0
42,129,8083.00,1039,421298083001039,13,13,0,13,1,1,0,1
42,129,8083.00,1040,421298083001040,48,48,0,48,0,0,0,0
42,129,8083.00,1041,421298083001041,15,15,0,15,0,0,0,0
42,129,8083.00,1043,421298083001043,1,1,0,1,0,0,0,0
42,129,8083.00,1044,421298083001044,0,0,0,0,0,0,0,0
42,129,8083.00,1045,421298083001045,4,4,0,4,2,2,0,2
42,129,8083.00,1046,421298083001046,9,9,0,9,0,0,0,0
42,129,8083.00,1047,421298083001047,31,31,0,31,0,0,0,0
42,129,8083.00,1048,421298083001048,0,0,0,0,0,0,0,0
42,129,8083.00,1049,421298083001049,7,7,0,7,0,0,0,0
42,129,8083.00,1050,421298083001050,13,13,0,13,0,0,0,0
42,129,8083.00,1051,421298083001051,35,35,0,35,0,0,0,0
42,129,8083.00,1052,421298083001052,0,0,0,0,0,0,0,0
42,129,8083.00,1053,421298083001053,2,2,0,2,0,0,0,0
42,129,8083.00,1054,421298083001054,0,0,0,0,0,0,0,0
42,129,8083.00,1055,421298083001055,0,0,0,0,0,0,0,0
42,129,8083.00,1056,421298083001056,0,0,0,0,0,0,0,0
42,129,8083.00,1057,421298083001057,7,7,0,7,0,0,0,0
42,129,8083.00,1058,421298083001058,2,2,0,2,0,0,0,0
42,129,8083.00,1059,421298083001059,3,3,0,3,0,0,0,0
42,129,8083.00,1060,421298083001060,0,0,0,0,0,0,0,0
42,129,8083.00,1061,421298083001061,0,0,0,0,0,0,0,0
42,129,8083.00,1062,421298083001062,1,1,0,1,0,0,0,0
42,129,8083.00,1063,421298083001063,0,0,0,0,0,0,0,0
42,129,8083.00,1064,421298083001064,0,0,0,0,0,0,0,0
42,129,8083.00,1065,421298083001065,0,0,0,0,0,0,0,0
42,129,8083.00,1066,421298083001066,0,0,0,0,0,0,0,0
42,129,8083.00,1067,421298083001067,2,2,0,2,0,0,0,0
42,129,8083.00,1068,421298083001068,0,0,0,0,0,0,0,0
42,129,8083.00,1069,421298083001069,0,0,0,0,0,0,0,0
42,129,8083.00,1070,421298083001070,1,1,0,1,0,0,0,0
42,129,8083.00,1071,421298083001071,0,0,0,0,0,0,0,0
42,129,8083.00,1072,421298083001072,1,1,0,1,0,0,0,0
42,129,8083.00,1073,421298083001073,0,0,0,0,0,0,0,0
42,129,8083.00,1074,421298083001074,0,0,0,0,0,0,0,0
42,129,8083.00,1075,421298083001075,0,0,0,0,0,0,0,0
42,129,8083.00,1076,421298083001076,0,0,0,0,0,0,0,0
42,129,8083.00,1077,421298083001077,0,0,0,0,0,0,0,0
42,129,8083.00,1078,421298083001078,0,0,0,0,0,0,0,0
42,129,8083.00,1079,421298083001079,0,0,0,0,0,0,0,0
42,129,8083.00,1080,421298083001080,0,0,0,0,0,0,0,0
42,129,8083.00,1081,421298083001081,0,0,0,0,0,0,0,0
42,129,8083.00,1082,421298083001082,0,0,0,0,0,0,0,0
42,129,8083.00,1083,421298083001083,0,0,0,0,0,0,0,0
42,129,8083.00,1084,421298083001084,0,0,0,0,0,0,0,0
42,129,8083.00,1085,421298083001085,0,0,0,0,0,0,0,0
42,129,8083.00,1086,421298083001086,0,0,0,0,0,0,0,0
42,129,8083.00,1087,421298083001087,1,1,0,1,0,0,0,0
42,129,8083.00,1088,421298083001088,0,0,0,0,0,0,0,0
42,129,8083.00,1089,421298083001089,0,0,0,0,0,0,0,0
42,129,8083.00,1090,421298083001090,0,0,0,0,0,0,0,0
42,129,8083.00,1091,421298083001091,0,0,0,0,0,0,0,0
42,129,8083.00,1092,421298083001092,0,0,0,0,0,0,0,0
42,129,8083.00,1093,421298083001093,0,0,0,0,0,0,0,0
42,129,8083.00,1094,421298083001094,35,35,0,35,0,0,0,0
42,129,8083.00,1095,421298083001095,0,0,0,0,0,0,0,0
42,129,8083.00,1096,421298083001096,0,0,0,0,0,0,0,0
42,129,8083.00,1097,421298083001097,20,20,0,20,0,0,0,0
42,129,8083.00,1098,421298083001098,0,0,0,0,0,0,0,0
42,129,8083.00,1099,421298083001099,7,7,0,7,0,0,0,0
42,129,8083.00,1100,421298083001100,3,3,0,3,0,0,0,0
42,129,8083.00,1101,421298083001101,11,11,0,11,0,0,0,0
42,129,8083.00,1102,421298083001102,44,44,0,44,0,0,0,0
42,129,8083.00,1103,421298083001103,6,6,0,6,0,0,0,0
42,129,8083.00,1104,421298083001104,6,6,0,6,0,0,0,0
42,129,8083.00,1105,421298083001105,7,7,0,7,0,0,0,0
42,129,8083.00,1106,421298083001106,4,4,0,4,0,0,0,0
42,129,8083.00,1107,421298083001107,66,66,0,66,0,0,0,0
42,129,8083.00,1108,421298083001108,8,8,0,8,0,0,0,0
42,129,8083.00,1109,421298083001109,8,8,0,8,0,0,0,0
42,129,8083.00,1110,421298083001110,0,0,0,0,0,0,0,0
42,129,8083.00,1111,421298083001111,0,0,0,0,0,0,0,0
42,129,8083.00,1112,421298083001112,1,1,0,1,0,0,0,0
42,129,8083.00,1113,421298083001113,0,0,0,0,0,0,0,0
42,129,8083.00,1114,421298083001114,0,0,0,0,0,0,0,0
42,129,8083.00,2000,421298083002000,0,0,0,0,0,0,0,0
42,129,8083.00,2001,421298083002001,90,90,0,90,0,0,0,0
42,129,8083.00,2003,421298083002003,3,3,0,3,0,0,0,0
42,129,8083.00,2004,421298083002004,1,1,0,1,0,0,0,0
42,129,8083.00,2005,421298083002005,10,10,0,10,0,0,0,0
42,129,8083.00,2007,421298083002007,10,10,0,10,0,0,0,0
42,129,8083.00,2008,421298083002008,4,4,0,4,0,0,0,0
42,129,8083.00,2011,421298083002011,0,0,0,0,0,0,0,0
42,129,8083.00,2012,421298083002012,0,0,0,0,0,0,0,0
42,129,8083.00,2013,421298083002013,0,0,0,0,0,0,0,0
42,129,8083.00,2014,421298083002014,5,5,0,5,0,0,0,0
42,129,8083.00,2015,421298083002015,0,0,0,0,0,0,0,0
42,129,8083.00,2016,421298083002016,22,22,0,22,0,0,0,0
42,129,8083.00,2021,421298083002021,0,0,0,0,0,0,0,0
42,129,8083.00,2022,421298083002022,0,0,0,0,0,0,0,0
42,129,8083.00,2023,421298083002023,9,9,0,9,0,0,0,0
42,129,8083.00,2024,421298083002024,0,0,0,0,0,0,0,0
42,129,8083.00,2025,421298083002025,8,8,0,8,0,0,0,0
42,129,8083.00,2026,421298083002026,0,0,0,0,0,0,0,0
42,129,8083.00,2027,421298083002027,3,3,0,3,0,0,0,0
