STATE,COUNTY,TRACT,BLOCK,GEOID,ORIGINAL_COUNT_OF_HUs,CURRENT_COUNT_OF_HUs,LOCAL_COUNT_OF_HUs,DIFFERENCE_IN_HUs,ORIGINAL_COUNT_OF_GQs,CURRENT_COUNT_OF_GQs,LOCAL_COUNT_OF_GQs,DIFFERENCE_IN_GQs
34,025,8001.00,1016,340258001001016,0,0,0,0,0,0,0,0
34,025,8001.00,4006,340258001004006,0,0,0,0,0,0,0,0
34,025,8002.00,1001,340258002001001,35,35,0,35,0,0,0,0
34,025,8002.00,1003,340258002001003,18,18,0,18,0,0,0,0
34,025,8002.00,1004,340258002001004,16,16,0,16,0,0,0,0
34,025,8002.00,1005,340258002001005,12,12,0,12,0,0,0,0
34,025,8002.00,1006,340258002001006,20,20,0,20,0,0,0,0
34,025,8002.00,1007,340258002001007,18,18,0,18,0,0,0,0
34,025,8002.00,1008,340258002001008,19,19,0,19,0,0,0,0
34,025,8002.00,1009,340258002001009,28,28,0,28,0,0,0,0
34,025,8002.00,1010,340258002001010,15,15,0,15,0,0,0,0
34,025,8002.00,1011,340258002001011,22,22,0,22,0,0,0,0
34,025,8002.00,1012,340258002001012,19,19,0,19,0,0,0,0
34,025,8002.00,1013,340258002001013,20,20,0,20,0,0,0,0
34,025,8002.00,1014,340258002001014,8,8,0,8,1,1,0,1
34,025,8002.00,1015,340258002001015,12,12,0,12,0,0,0,0
34,025,8002.00,1016,340258002001016,32,32,0,32,0,0,0,0
34,025,8002.00,1018,340258002001018,5,5,0,5,0,0,0,0
34,025,8002.00,1019,340258002001019,14,14,0,14,0,0,0,0
34,025,8002.00,1020,340258002001020,19,19,0,19,0,0,0,0
34,025,8002.00,1021,340258002001021,18,18,0,18,0,0,0,0
34,025,8002.00,1022,340258002001022,12,12,0,12,0,0,0,0
34,025,8002.00,1023,340258002001023,1,1,0,1,0,0,0,0
34,025,8002.00,1024,340258002001024,5,5,0,5,0,0,0,0
34,025,8002.00,1025,340258002001025,27,27,0,27,0,0,0,0
34,025,8002.00,1027,340258002001027,15,15,0,15,0,0,0,0
34,025,8002.00,1029,340258002001029,0,0,0,0,0,0,0,0
34,025,8002.00,1030,340258002001030,24,24,0,24,0,0,0,0
34,025,8002.00,1031,340258002001031,24,24,0,24,0,0,0,0
34,025,8002.00,1032,340258002001032,17,17,0,17,0,0,0,0
34,025,8002.00,1033,340258002001033,7,7,0,7,0,0,0,0
34,025,8002.00,1034,340258002001034,0,0,0,0,0,0,0,0
34,025,8002.00,1035,340258002001035,5,5,0,5,0,0,0,0
34,025,8002.00,1036,340258002001036,4,4,0,4,0,0,0,0
34,025,8002.00,1037,340258002001037,2,2,0,2,0,0,0,0
34,025,8002.00,2000,340258002002000,30,30,0,30,0,0,0,0
34,025,8002.00,2001,340258002002001,20,20,0,20,0,0,0,0
34,025,8002.00,2002,340258002002002,7,7,0,7,0,0,0,0
34,025,8002.00,2003,340258002002003,8,8,0,8,0,0,0,0
34,025,8002.00,2004,340258002002004,71,71,0,71,0,0,0,0
34,025,8002.00,2005,340258002002005,7,7,0,7,0,0,0,0
34,025,8002.00,2006,340258002002006,34,34,0,34,0,0,0,0
34,025,8002.00,2007,340258002002007,11,11,0,11,0,0,0,0
34,025,8002.00,2008,340258002002008,13,13,0,13,0,0,0,0
34,025,8002.00,2009,340258002002009,12,12,0,12,0,0,0,0
34,025,8002.00,2010,340258002002010,15,15,0,15,0,0,0,0
34,025,8002.00,2011,340258002002011,13,13,0,13,0,0,0,0
34,025,8002.00,2012,340258002002012,8,8,0,8,0,0,0,0
34,025,8002.00,2013,340258002002013,0,0,0,0,0,0,0,0
34,025,8002.00,2014,340258002002014,0,0,0,0,0,0,0,0
34,025,8002.00,2015,340258002002015,0,0,0,0,0,0,0,0
34,025,8002.00,2016,340258002002016,2,2,0,2,0,0,0,0
34,025,8002.00,2017,340258002002017,0,0,0,0,0,0,0,0
34,025,8002.00,2019,340258002002019,66,66,0,66,0,0,0,0
34,025,8002.00,2020,340258002002020,72,72,0,72,0,0,0,0
34,025,8002.00,2021,340258002002021,6,6,0,6,0,0,0,0
34,025,8002.00,2022,340258002002022,13,13,0,13,0,0,0,0
34,025,8002.00,2023,340258002002023,0,0,0,0,0,0,0,0
34,025,8002.00,2024,340258002002024,119,119,0,119,0,0,0,0
34,025,8002.00,2025,340258002002025,12,12,0,12,0,0,0,0
34,025,8002.00,2026,340258002002026,8,8,0,8,0,0,0,0
34,025,8002.00,3000,340258002003000,26,26,0,26,0,0,0,0
34,025,8002.00,3001,340258002003001,37,37,0,37,0,0,0,0
34,025,8002.00,3002,340258002003002,41,41,0,41,0,0,0,0
34,025,8002.00,3003,340258002003003,32,32,0,32,0,0,0,0
34,025,8002.00,3004,340258002003004,14,14,0,14,0,0,0,0
34,025,8002.00,3005,340258002003005,12,12,0,12,0,0,0,0
34,025,8002.00,3006,340258002003006,4,4,0,4,0,0,0,0
34,025,8002.00,3007,340258002003007,12,12,0,12,0,0,0,0
34,025,8002.00,3008,340258002003008,15,15,0,15,0,0,0,0
34,025,8002.00,3009,340258002003009,12,12,0,12,0,0,0,0
34,025,8002.00,3010,340258002003010,14,14,0,14,0,0,0,0
34,025,8002.00,3011,340258002003011,9,9,0,9,0,0,0,0
34,025,8002.00,3012,340258002003012,7,7,0,7,0,0,0,0
34,025,8002.00,3013,340258002003013,14,14,0,14,0,0,0,0
34,025,8002.00,3014,340258002003014,7,7,0,7,0,0,0,0
34,025,8002.00,3015,340258002003015,4,4,0,4,0,0,0,0
34,025,8002.00,3016,340258002003016,5,5,0,5,0,0,0,0
34,025,8002.00,3017,340258002003017,9,9,0,9,0,0,0,0
34,025,8002.00,3018,340258002003018,8,8,0,8,0,0,0,0
34,025,8002.00,3019,340258002003019,15,15,0,15,0,0,0,0
34,025,8002.00,3020,340258002003020,16,16,0,16,0,0,0,0
34,025,8002.00,3021,340258002003021,11,11,0,11,0,0,0,0
34,025,8002.00,3022,340258002003022,15,15,0,15,0,0,0,0
34,025,8002.00,3023,340258002003023,14,14,0,14,0,0,0,0
34,025,8002.00,3024,340258002003024,11,11,0,11,0,0,0,0
34,025,8002.00,3025,340258002003025,14,14,0,14,0,0,0,0
34,025,8002.00,3026,340258002003026,15,15,0,15,0,0,0,0
34,025,8002.00,3027,340258002003027,11,11,0,11,0,0,0,0
34,025,8002.00,3028,340258002003028,17,17,0,17,0,0,0,0
34,025,8002.00,3029,340258002003029,17,17,0,17,0,0,0,0
34,025,8002.00,3030,340258002003030,18,18,0,18,0,0,0,0
34,025,8002.00,3031,340258002003031,11,11,0,11,0,0,0,0
34,025,8002.00,3032,340258002003032,17,17,0,17,0,0,0,0
34,025,8002.00,3033,340258002003033,17,17,0,17,0,0,0,0
34,025,8002.00,3034,340258002003034,14,14,0,14,0,0,0,0
34,025,8002.00,3035,340258002003035,10,10,0,10,0,0,0,0
34,025,8002.00,3036,340258002003036,9,9,0,9,0,0,0,0
34,025,8002.00,3037,340258002003037,7,7,0,7,0,0,0,0
34,025,8002.00,4000,340258002004000,0,0,0,0,0,0,0,0
34,025,8002.00,4001,340258002004001,0,0,0,0,0,0,0,0
34,025,8002.00,4002,340258002004002,0,0,0,0,0,0,0,0
34,025,8002.00,4003,340258002004003,177,177,0,177,0,0,0,0
34,025,8002.00,4004,340258002004004,2,2,0,2,0,0,0,0
34,025,8002.00,4005,340258002004005,2,2,0,2,0,0,0,0
34,025,8002.00,4006,340258002004006,14,14,0,14,0,0,0,0
34,025,8002.00,4007,340258002004007,0,0,0,0,0,0,0,0
34,025,8002.00,4008,340258002004008,21,21,0,21,0,0,0,0
34,025,8002.00,4009,340258002004009,6,6,0,6,0,0,0,0
34,025,8002.00,4010,340258002004010,18,18,0,18,0,0,0,0
34,025,8002.00,4011,340258002004011,27,27,0,27,0,0,0,0
34,025,8002.00,4012,340258002004012,0,0,0,0,0,0,0,0
34,025,8002.00,4013,340258002004013,0,0,0,0,0,0,0,0
34,025,8002.00,4014,340258002004014,1,1,0,1,0,0,0,0
34,025,8002.00,4015,340258002004015,16,16,0,16,0,0,0,0
34,025,8002.00,4016,340258002004016,49,49,0,49,0,0,0,0
34,025,8002.00,4017,340258002004017,16,16,0,16,0,0,0,0
34,025,8002.00,4018,340258002004018,20,20,0,20,0,0,0,0
34,025,8002.00,4019,340258002004019,37,37,0,37,0,0,0,0
34,025,8002.00,4020,340258002004020,25,25,0,25,0,0,0,0
34,025,8002.00,4021,340258002004021,27,27,0,27,0,0,0,0
34,025,8002.00,4022,340258002004022,3,3,0,3,0,0,0,0
34,025,8002.00,4023,340258002004023,12,12,0,12,0,0,0,0
34,025,8002.00,4024,340258002004024,12,12,0,12,0,0,0,0
34,025,8002.00,4025,340258002004025,15,15,0,15,0,0,0,0
34,025,8002.00,4026,340258002004026,48,48,0,48,0,0,0,0
34,025,8009.00,3029,340258009003029,0,0,0,0,0,0,0,0
,,,,Unable to Geocode,0,0,0,0,0,0,0,0
,,,,TOTAL,2129,2129,0,2129,1,1,0,1
