STATE,COUNTY,TRACT,BLOCK,GEOID,ORIGINAL_COUNT_OF_HUs,CURRENT_COUNT_OF_HUs,LOCAL_COUNT_OF_HUs,DIFFERENCE_IN_HUs,ORIGINAL_COUNT_OF_GQs,CURRENT_COUNT_OF_GQs,LOCAL_COUNT_OF_GQs,DIFFERENCE_IN_GQs
42,003,4530.03,1000,420034530031000,0,0,0,0,0,0,0,0
42,003,4530.03,1001,420034530031001,0,0,0,0,0,0,0,0
42,003,4530.03,1002,420034530031002,15,15,0,15,0,0,0,0
42,003,4530.03,1004,420034530031004,0,0,0,0,0,0,0,0
42,003,4530.03,1005,420034530031005,0,0,0,0,0,0,0,0
42,003,4530.03,1006,420034530031006,2,2,0,2,0,0,0,0
42,003,4530.03,1007,420034530031007,7,7,0,7,0,0,0,0
42,003,4530.03,1008,420034530031008,4,4,0,4,0,0,0,0
42,003,4530.03,1009,420034530031009,11,11,0,11,0,0,0,0
42,003,4530.03,1010,420034530031010,1,1,0,1,0,0,0,0
42,003,4530.03,1012,420034530031012,88,88,0,88,0,0,0,0
42,003,4530.03,1013,420034530031013,12,12,0,12,0,0,0,0
42,003,4530.03,1014,420034530031014,0,0,0,0,0,0,0,0
42,003,4530.03,1015,420034530031015,0,0,0,0,0,0,0,0
42,003,4530.03,1016,420034530031016,30,30,0,30,0,0,0,0
42,003,4530.03,1017,420034530031017,65,65,0,65,0,0,0,0
42,003,4530.03,1018,420034530031018,28,28,0,28,0,0,0,0
42,003,4530.03,1019,420034530031019,1,1,0,1,0,0,0,0
42,003,4530.03,1021,420034530031021,37,37,0,37,0,0,0,0
42,003,4530.03,1022,420034530031022,0,0,0,0,0,0,0,0
42,003,4530.03,1023,420034530031023,0,0,0,0,0,0,0,0
42,003,4530.03,1024,420034530031024,0,0,0,0,0,0,0,0
42,003,4530.03,1025,420034530031025,0,0,0,0,0,0,0,0
42,003,4530.03,1026,420034530031026,0,0,0,0,0,0,0,0
42,003,4530.03,1027,420034530031027,0,0,0,0,0,0,0,0
42,003,4530.03,1028,420034530031028,24,24,0,24,0,0,0,0
42,003,4530.03,1029,420034530031029,1,1,0,1,0,0,0,0
42,003,4530.03,1030,420034530031030,0,0,0,0,0,0,0,0
42,003,4530.03,1031,420034530031031,0,0,0,0,0,0,0,0
