STATE,COUNTY,TRACT,BLOCK,GEOID,ORIGINAL_COUNT_OF_HUs,CURRENT_COUNT_OF_HUs,LOCAL_COUNT_OF_HUs,DIFFERENCE_IN_HUs,ORIGINAL_COUNT_OF_GQs,CURRENT_COUNT_OF_GQs,LOCAL_COUNT_OF_GQs,DIFFERENCE_IN_GQs
55,123,9606.00,1050,551239606001050,6,6,0,6,0,0,0,0
55,123,9606.00,1051,551239606001051,3,3,0,3,0,0,0,0
55,123,9606.00,1052,551239606001052,6,6,0,6,0,0,0,0
55,123,9606.00,1053,551239606001053,0,0,0,0,0,0,0,0
55,123,9606.00,1054,551239606001054,0,0,0,0,0,0,0,0
55,123,9606.00,1055,551239606001055,2,2,0,2,0,0,0,0
55,123,9606.00,3006,551239606003006,39,39,0,39,0,0,0,0
55,123,9606.00,3007,551239606003007,2,2,0,2,0,0,0,0
55,123,9606.00,3008,551239606003008,3,3,0,3,0,0,0,0
55,123,9606.00,3009,551239606003009,1,1,0,1,0,0,0,0
55,123,9606.00,3010,551239606003010,14,14,0,14,0,0,0,0
55,123,9606.00,3011,551239606003011,7,7,0,7,0,0,0,0
55,123,9606.00,3013,551239606003013,2,2,0,2,0,0,0,0
55,123,9606.00,3014,551239606003014,0,0,0,0,0,0,0,0
55,123,9606.00,3015,551239606003015,11,11,0,11,0,0,0,0
55,123,9606.00,3016,551239606003016,0,0,0,0,0,0,0,0
55,123,9606.00,3021,551239606003021,14,14,0,14,0,0,0,0
55,123,9606.00,3022,551239606003022,0,0,0,0,0,0,0,0
55,123,9606.00,3023,551239606003023,17,17,0,17,0,0,0,0
55,123,9606.00,3024,551239606003024,19,19,0,19,0,0,0,0
55,123,9606.00,3025,551239606003025,21,21,0,21,0,0,0,0
55,123,9606.00,3026,551239606003026,0,0,0,0,0,0,0,0
55,123,9606.00,3027,551239606003027,0,0,0,0,0,0,0,0
55,123,9606.00,3028,551239606003028,21,21,0,21,0,0,0,0
55,123,9606.00,3030,551239606003030,22,22,0,22,0,0,0,0
55,123,9606.00,3031,551239606003031,9,9,0,9,0,0,0,0
55,123,9606.00,3032,551239606003032,0,0,0,0,0,0,0,0
55,123,9606.00,3033,551239606003033,0,0,0,0,0,0,0,0
55,123,9606.00,3034,551239606003034,4,4,0,4,0,0,0,0
55,123,9606.00,3035,551239606003035,0,0,0,0,0,0,0,0
55,123,9606.00,3036,551239606003036,0,0,0,0,0,0,0,0
55,123,9606.00,3037,551239606003037,0,0,0,0,0,0,0,0
55,123,9606.00,3038,551239606003038,7,7,0,7,0,0,0,0
55,123,9606.00,3039,551239606003039,0,0,0,0,0,0,0,0
55,123,9606.00,3040,551239606003040,0,0,0,0,0,0,0,0
55,123,9606.00,3041,551239606003041,0,0,0,0,0,0,0,0
55,123,9606.00,3042,551239606003042,1,1,0,1,0,0,0,0
55,123,9606.00,3046,551239606003046,0,0,0,0,0,0,0,0
55,123,9606.00,3047,551239606003047,0,0,0,0,0,0,0,0
55,123,9606.00,3048,551239606003048,0,0,0,0,0,0,0,0
55,123,9606.00,3051,551239606003051,0,0,0,0,0,0,0,0
55,123,9606.00,3053,551239606003053,0,0,0,0,0,0,0,0
55,123,9606.00,3059,551239606003059,0,0,0,0,0,0,0,0
55,123,9606.00,3060,551239606003060,30,30,0,30,0,0,0,0
55,123,9606.00,3062,551239606003062,0,0,0,0,0,0,0,0
55,123,9606.00,3063,551239606003063,0,0,0,0,0,0,0,0
55,123,9606.00,3064,551239606003064,4,4,0,4,0,0,0,0
55,123,9606.00,3069,551239606003069,0,0,0,0,0,0,0,0
55,123,9606.00,3071,551239606003071,13,13,0,13,0,0,0,0
55,123,9606.00,3073,551239606003073,4,4,0,4,0,0,0,0
55,123,9606.00,3074,551239606003074,18,18,0,18,0,0,0,0
55,123,9606.00,3075,551239606003075,2,2,0,2,0,0,0,0
55,123,9606.00,3076,551239606003076,9,9,0,9,0,0,0,0
55,123,9606.00,3080,551239606003080,0,0,0,0,0,0,0,0
55,123,9606.00,3081,551239606003081,0,0,0,0,0,0,0,0
55,123,9606.00,3091,551239606003091,3,3,0,3,0,0,0,0
55,123,9606.00,3092,551239606003092,16,16,0,16,0,0,0,0
55,123,9606.00,3124,551239606003124,1,1,0,1,0,0,0,0
55,123,9606.00,3141,551239606003141,1,1,0,1,0,0,0,0
55,123,9606.00,3145,551239606003145,1,1,0,1,0,0,0,0
55,123,9607.00,2020,551239607002020,7,7,0,7,0,0,0,0
55,123,9607.00,2021,551239607002021,15,15,0,15,0,0,0,0
55,123,9607.00,2022,551239607002022,1,1,0,1,0,0,0,0
55,123,9607.00,2023,551239607002023,2,2,0,2,0,0,0,0
55,123,9607.00,2034,551239607002034,21,21,0,21,0,0,0,0
55,123,9607.00,2035,551239607002035,3,3,0,3,0,0,0,0
55,123,9607.00,2041,551239607002041,0,0,0,0,0,0,0,0
55,123,9607.00,2042,551239607002042,1,1,0,1,0,0,0,0
55,123,9607.00,2045,551239607002045,2,2,0,2,0,0,0,0
,,,,Unable to Geocode,0,0,0,0,0,0,0,0
,,,,TOTAL,385,385,0,385,0,0,0,0
