STATE,COUNTY,TRACT,BLOCK,GEOID,ORIGINAL_COUNT_OF_HUs,CURRENT_COUNT_OF_HUs,LOCAL_COUNT_OF_HUs,DIFFERENCE_IN_HUs,ORIGINAL_COUNT_OF_GQs,CURRENT_COUNT_OF_GQs,LOCAL_COUNT_OF_GQs,DIFFERENCE_IN_GQs
05,013,4801.00,1103,050134801001103,0,0,0,0,0,0,0,0
05,013,4801.00,1117,050134801001117,1,1,0,1,0,0,0,0
05,013,4801.00,1118,050134801001118,8,8,0,8,0,0,0,0
05,013,4801.00,1120,050134801001120,0,0,0,0,0,0,0,0
05,013,4801.00,1163,050134801001163,4,4,0,4,0,0,0,0
05,013,4801.00,1164,050134801001164,7,7,0,7,0,0,0,0
05,013,4801.00,1165,050134801001165,3,3,0,3,0,0,0,0
05,013,4801.00,1166,050134801001166,2,2,0,2,0,0,0,0
05,013,4801.00,1167,050134801001167,0,0,0,0,0,0,0,0
05,013,4801.00,1168,050134801001168,5,5,0,5,0,0,0,0
05,013,4801.00,1169,050134801001169,1,1,0,1,0,0,0,0
05,013,4801.00,1170,050134801001170,0,0,0,0,0,0,0,0
05,013,4801.00,1171,050134801001171,6,6,0,6,0,0,0,0
05,013,4801.00,1180,050134801001180,1,1,0,1,0,0,0,0
05,013,4801.00,1181,050134801001181,1,1,0,1,0,0,0,0
05,013,4801.00,1182,050134801001182,2,2,0,2,0,0,0,0
,,,,Unable to Geocode,0,0,0,0,0,0,0,0
,,,,TOTAL,41,41,0,41,0,0,0,0
